gene_name	n_syn	n_mis	n_non	n_spl	wmis_cv	wnon_cv	wspl_cv	pmis_cv	ptrunc_cv	pallsubs_cv	qmis_cv	qtrunc_cv	qallsubs_cv
ENSFCAG00000008289:SND1	2	9	0	0	2.30721663917006	0	0	0.145297855922314	0.338503962168014	0.16004447213646	0.786008883242395	0.80209713507085	0.899569639195831
ENSFCAG00000009679:KDR	17	39	1	2	1.68373276204449	1.44726308157617	1.44726308157617	0.0559414474731776	0.569378081174436	0.160320081736889	0.599420546372284	0.80209713507085	0.899569639195831
ENSFCAG00000012425:AFF4	7	6	1	0	0.375830813829494	0.840754249071059	0.840754249071059	0.0594106838391933	0.866206233024159	0.161308169864577	0.602437924294774	0.902381899368556	0.899569639195831
ENSFCAG00000002588:SETD1A	4	18	0	0	1.88343493121336	0	0	0.157698943496541	0.307705809248163	0.161929779653709	0.786766047045871	0.80209713507085	0.899569639195831
ENSFCAG00000014215:ECT2L	5	17	0	1	2.208985541168	1.07426435573805	1.07426435573805	0.0643387229198205	0.947019704368987	0.164293735364947	0.614640140234029	0.958292207885922	0.899569639195831
ENSFCAG00000018250:LIFR	8	18	0	0	1.23691743101836	0	0	0.58558602291702	0.0950130312283201	0.164808882724025	0.983388533344746	0.80209713507085	0.899569639195831
ENSFCAG00000040324:ZNF331	1	0	0	0	0	0	0	0.0675623789035359	0.514639310082767	0.166032119439932	0.61626557061841	0.80209713507085	0.899569639195831
ENSFCAG00000006761:RUNX1	6	2	0	0	0.290644532433403	0	0	0.0823916623864697	0.366201800013623	0.167514360612028	0.672615571118634	0.80209713507085	0.899569639195831
ENSFCAG00000045801:ZBTB7A	0	6	0	0	3.89987609190896	0	0	0.067661790861814	0.759568001166205	0.169533272414339	0.61626557061841	0.827314933108091	0.899569639195831
ENSFCAG00000001953:JAK1	9	6	0	0	0.500896423614973	0	0	0.162042104302093	0.148496070256327	0.170413048825231	0.786766047045871	0.80209713507085	0.899569639195831
ENSFCAG00000019287:SETD2	9	23	0	0	0.960682906347635	0	0	0.912897930549481	0.0654486011493649	0.174591003883397	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000030516:TPR	3	11	3	1	1.18563315551923	3.58241906553925	3.58241906553925	0.748706030174636	0.0706575151327171	0.174639586555704	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000040792:BBC3	2	0	0	0	0	0	0	0.0681812932263666	0.629460950411525	0.175373178294662	0.61626557061841	0.80209713507085	0.899569639195831
ENSFCAG00000003741:NUP98	8	10	0	0	0.62164910684648	0	0	0.289099609311872	0.0865386664775835	0.175520822295871	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000013540:ARHGEF28	12	13	4	0	0.66513110608635	2.00736870344488	2.00736870344488	0.28955417274303	0.250795695523434	0.178767269558622	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000013063:BUB1B	4	3	0	0	0.370211826134884	0	0	0.143952209041747	0.163500238419071	0.179538009703633	0.783448992239327	0.80209713507085	0.899569639195831
ENSFCAG00000044781:ELN	4	12	1	1	1.96776874783839	4.16341911162208	4.16341911162208	0.162084319268916	0.126257571834466	0.180983535457231	0.786766047045871	0.80209713507085	0.899569639195831
ENSFCAG00000002782:AGO2	0	6	1	0	3.36622785406738	6.17286486655387	6.17286486655387	0.104926823244547	0.194559966043369	0.181035666247208	0.724802209796947	0.80209713507085	0.899569639195831
ENSFCAG00000012847:BRAF	1	11	1	0	2.97491626916568	2.38349446700542	2.38349446700542	0.0656966808793195	0.486356499176904	0.182307894799653	0.61626557061841	0.80209713507085	0.899569639195831
ENSFCAG00000022711:EPHA5	12	30	2	1	1.74159540800126	1.94881014582601	1.94881014582601	0.077466932475404	0.329846837052645	0.183841799554654	0.668897166951085	0.80209713507085	0.899569639195831
ENSFCAG00000000349:BCL9	7	18	3	0	1.2030009642005	4.04340476236959	4.04340476236959	0.646805810680297	0.0658926550005476	0.183958757118267	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000030268:NPM1	1	0	0	0	0	0	0	0.0772606000063973	0.524538848988644	0.185605504691413	0.668897166951085	0.80209713507085	0.899569639195831
ENSFCAG00000023059:FOXP1	2	9	0	0	2.32078239709846	0	0	0.14242450375898	0.395220275431602	0.185807323074794	0.783448992239327	0.80209713507085	0.899569639195831
ENSFCAG00000005630:BRSK1	7	4	0	0	0.409432148850323	0	0	0.12027385256747	0.245962068515996	0.185858583326425	0.76945875499611	0.80209713507085	0.899569639195831
ENSFCAG00000013972:RASGEF1A	0	5	0	0	3.67353620178167	0	0	0.0950355199564975	0.607472499125891	0.18846169617606	0.700387917060656	0.80209713507085	0.899569639195831
ENSFCAG00000011521:TFEB	0	4	1	0	2.51398732477483	11.793594688962	11.793594688962	0.266185360885855	0.0965688235620396	0.189463564026133	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000000790:TP63	2	9	0	0	2.3408575299347	0	0	0.13828168805536	0.414890709856633	0.190462333034063	0.783448992239327	0.80209713507085	0.899569639195831
ENSFCAG00000018967:PAX3	7	13	0	0	1.72764229863444	0	0	0.201758001717657	0.268473821523406	0.193680430454402	0.824187422226558	0.80209713507085	0.899569639195831
ENSFCAG00000000947:NFATC2	9	18	0	0	1.60097865447715	0	0	0.211360176819697	0.254230494285675	0.193909118638664	0.825223646887337	0.80209713507085	0.899569639195831
ENSFCAG00000029143:MAPKAP1	2	3	2	0	0.915770507516456	5.36299493681275	5.36299493681275	0.907766597570069	0.0869691078644497	0.195538635788641	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000009909:ETV4	0	6	0	0	3.44100368122296	0	0	0.0985096073197329	0.622059256262818	0.196837817043726	0.702076407723176	0.80209713507085	0.899569639195831
ENSFCAG00000009978:WIF1	2	10	1	0	2.45843672474681	4.52977568914956	4.52977568914956	0.108106433812274	0.248957298445266	0.197395086466759	0.736643508904418	0.80209713507085	0.899569639195831
ENSFCAG00000003320:CDH11	11	22	1	0	1.84782117773175	1.4691080483808	1.4691080483808	0.0732747185846276	0.725459534412983	0.200884173697271	0.651492052366293	0.815512654272464	0.899569639195831
ENSFCAG00000002498:POLE	13	12	0	0	0.734905458613109	0	0	0.424197449608769	0.0882243768398409	0.201159126390323	0.900542103424763	0.80209713507085	0.899569639195831
ENSFCAG00000012737:CIC	12	13	2	0	0.611739514229957	2.20499203348958	2.20499203348958	0.202254556958364	0.343033705759361	0.203612368692746	0.824187422226558	0.80209713507085	0.899569639195831
ENSFCAG00000023627:GID4	1	0	0	0	0	0	0	0.0847089280367983	0.570168683246376	0.204664928908068	0.685302859252657	0.80209713507085	0.899569639195831
ENSFCAG00000013445:EPCAM	0	4	0	0	3.93367750759954	0	0	0.0974927501476415	0.653315738629406	0.207409099623044	0.700387917060656	0.80209713507085	0.899569639195831
ENSFCAG00000003659:DNMT3A	7	5	0	0	0.473897947213005	0	0	0.169207784953654	0.194054812296313	0.209127688739549	0.797765778145482	0.80209713507085	0.899569639195831
ENSFCAG00000026268:INPP4B	5	7	3	0	0.902092607065188	3.44063946412732	3.44063946412732	0.846800406932443	0.104698356875199	0.210261951130129	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000007864:MAP3K6	10	5	0	1	0.412203156745191	0.869915664961623	0.869915664961623	0.0805805177658186	0.891353894093718	0.213075453218637	0.670012082904677	0.920041145857653	0.899569639195831
ENSFCAG00000037922:PPP6C	1	0	0	0	0	0	0	0.0916104861652157	0.536462130075963	0.213427676087112	0.700387917060656	0.80209713507085	0.899569639195831
ENSFCAG00000014712:RAD51	1	0	0	0	0	0	0	0.0932344437474597	0.516088389137036	0.213590904225283	0.700387917060656	0.80209713507085	0.899569639195831
ENSFCAG00000022073:DTX1	1	7	1	0	2.50496977521608	6.33894005333496	6.33894005333496	0.160843490634126	0.178991853280213	0.215491066394084	0.786766047045871	0.80209713507085	0.899569639195831
ENSFCAG00000018737:PIK3CA	1	8	0	0	2.02370584529985	0	0	0.272525750511886	0.289296479233852	0.215895399450864	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000018164:IGF1R	9	5	1	0	0.417500150640175	1.1526670431902	1.1526670431902	0.091216523075791	0.893867143804603	0.216682437217327	0.700387917060656	0.920968258423105	0.899569639195831
ENSFCAG00000013131:EZH1	3	10	0	0	1.86823621581231	0	0	0.239057890128046	0.295968074065194	0.22209501049772	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000008547:EBF1	9	16	1	1	1.84167903968391	2.41729789449642	2.41729789449642	0.114300382551522	0.300187000270108	0.222511062289872	0.751921031079575	0.80209713507085	0.899569639195831
ENSFCAG00000000760:IRS4	6	19	0	0	1.68919297279254	0	0	0.198289671349145	0.330970862354817	0.222909469050426	0.822940882008721	0.80209713507085	0.899569639195831
ENSFCAG00000024874:SOS1	5	6	0	0	0.510259038716196	0	0	0.225588490525301	0.14718045718022	0.223638748943059	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000005257:SMAD4	0	0	0	0	0	0	0	0.0957913984565715	0.551194862787915	0.227677758193143	0.700387917060656	0.80209713507085	0.899569639195831
ENSFCAG00000033222:TUSC3	0	5	0	0	3.20217087145058	0	0	0.136547889150521	0.541005686489476	0.227835302567451	0.783448992239327	0.80209713507085	0.899569639195831
ENSFCAG00000022046:SDC4	2	0	0	0	0	0	0	0.0943709957446279	0.63571749820295	0.227876473965985	0.700387917060656	0.80209713507085	0.899569639195831
ENSFCAG00000004892:DNM2	5	2	0	0	0.330272907559462	0	0	0.131664692980399	0.324037825257641	0.228158839373207	0.783448992239327	0.80209713507085	0.899569639195831
ENSFCAG00000009029:TOP1	0	6	0	0	2.79525597728992	0	0	0.173024566487678	0.458145657815864	0.229235638410116	0.798371388730917	0.80209713507085	0.899569639195831
ENSFCAG00000025491:ELP2	0	5	2	0	2.42088650940115	5.49927832601943	5.49927832601943	0.262140409462615	0.104741519728888	0.229901953429668	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000027456:RHOA	2	0	0	0	0	0	0	0.0960586280719395	0.626028959815112	0.229988049905203	0.700387917060656	0.80209713507085	0.899569639195831
ENSFCAG00000045851:SOX17	1	7	0	0	2.91156899988877	0	0	0.101299114260627	0.718912586572317	0.231724681626676	0.71067659848471	0.814790073419985	0.899569639195831
ENSFCAG00000028989:CD70	2	0	0	0	0	0	0	0.094085716508619	0.69594965516843	0.233220334472673	0.700387917060656	0.808461609684142	0.899569639195831
ENSFCAG00000022941:IRF4	3	7	2	0	1.87576727468036	4.3371293541462	4.3371293541462	0.276667050099831	0.121507358844607	0.233232364856048	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000013369:RABEP1	2	4	2	0	1.04269820168612	5.00132424190331	5.00132424190331	0.952655510674213	0.0988626651805556	0.235177642586461	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000005323:INPPL1	11	10	0	0	0.67890698635463	0	0	0.354015469586292	0.122201212986326	0.235803377826463	0.868327246718767	0.80209713507085	0.899569639195831
ENSFCAG00000025542:HEY1	0	1	1	0	0.69949785956767	9.96242517678604	9.96242517678604	0.76502711724023	0.116177718859901	0.236465340974851	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000024008:EPHA3	19	34	5	0	1.46979842846982	2.00134853379121	2.00134853379121	0.15972635105368	0.195163752316728	0.236779365890674	0.786766047045871	0.80209713507085	0.899569639195831
ENSFCAG00000011321:INPP5D	4	15	1	0	2.1801749605441	1.74383003732421	1.74383003732421	0.090231378106682	0.629867878605731	0.237553248642887	0.700387917060656	0.80209713507085	0.899569639195831
ENSFCAG00000001908:ASXL1	7	18	3	0	1.35865566008385	3.47188458318235	3.47188458318235	0.444782597991836	0.0962389612117286	0.239602300785288	0.913992615553018	0.80209713507085	0.899569639195831
ENSFCAG00000041347:HOXA13	1	3	1	0	1.5405942902306	11.370245790479	11.370245790479	0.596273858222696	0.0944674726582695	0.240404389546682	0.983424773047379	0.80209713507085	0.899569639195831
ENSFCAG00000013705:NT5C2	6	3	0	0	0.437333866122457	0	0	0.19761618548625	0.210813489265197	0.240909247660805	0.822940882008721	0.80209713507085	0.899569639195831
ENSFCAG00000008083:RICTOR	3	12	0	0	1.48918461966138	0	0	0.441163323565288	0.199260465197248	0.241224967812927	0.913992615553018	0.80209713507085	0.899569639195831
ENSFCAG00000041539:MYC	1	7	0	0	2.8120060203842	0	0	0.113220484967339	0.668297591421255	0.241286268632353	0.751921031079575	0.80209713507085	0.899569639195831
ENSFCAG00000011083:TSHR	11	16	0	0	1.48526382790621	0	0	0.287062073791944	0.239665915897151	0.24181356161413	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000038036:ZNF24	3	1	1	0	0.264081143012439	2.24313781701763	2.24313781701763	0.165482171875593	0.500710131233925	0.242567032221956	0.794668397563007	0.80209713507085	0.899569639195831
ENSFCAG00000008145:CUL3	1	3	2	0	0.901731914040392	4.63506691332271	4.63506691332271	0.898635658426172	0.12282715545593	0.244440966636638	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000035960:TLX3	1	2	1	0	0.989762203344642	10.8876414670045	10.8876414670045	0.990962689013505	0.0991073697178781	0.2447385043613	0.996787972141483	0.80209713507085	0.899569639195831
ENSFCAG00000009719:PTK7	3	9	0	0	1.94109504614592	0	0	0.222001846951098	0.344436337742409	0.24482720975912	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000012942:PALB2	3	14	1	1	1.94674230118018	3.55864241269607	3.55864241269607	0.178838149500287	0.172390073209836	0.246132481529152	0.798371388730917	0.80209713507085	0.899569639195831
ENSFCAG00000043897:RANBP2	5	15	0	0	0.94698227144053	0	0	0.905272004848369	0.0998587580856369	0.246656144973417	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000019223:ARID4A	1	10	0	0	1.95231511306536	0	0	0.279710118763623	0.326642963246051	0.249082177569069	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000045245:PHF6	1	6	0	0	2.65766077832932	0	0	0.149548846156902	0.52657897295842	0.250441142471743	0.786766047045871	0.80209713507085	0.899569639195831
ENSFCAG00000001078:POU5F1	2	7	0	0	2.40879320519842	0	0	0.1488701476784	0.539492957440112	0.260926204060114	0.786766047045871	0.80209713507085	0.899569639195831
ENSFCAG00000023857:LATS1	4	11	3	0	1.02846445511528	3.29513905905706	3.29513905905706	0.955678944341925	0.120998872723843	0.262687816252215	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000041416:IRS2	2	9	1	0	1.65763570353347	8.51185680462928	8.51185680462928	0.384643671219031	0.125795021152679	0.262937208067266	0.868327246718767	0.80209713507085	0.899569639195831
ENSFCAG00000014806:ZMYM3	11	13	0	0	0.824548521006568	0	0	0.622615529867608	0.106410653985822	0.264041189640419	0.99079247511209	0.80209713507085	0.899569639195831
ENSFCAG00000002384:PDCD11	7	14	0	0	1.33917724936561	0	0	0.489480939976032	0.179985295858933	0.26468390145973	0.945976083742611	0.80209713507085	0.899569639195831
ENSFCAG00000038251:MAP2K4	0	0	0	0	0	0	0	0.116787400939541	0.571096975908516	0.267142383195078	0.759964391621069	0.80209713507085	0.899569639195831
ENSFCAG00000009146:PARP3	5	2	0	0	0.379514289990703	0	0	0.191113087788111	0.265592147242997	0.267551283652586	0.816463948384482	0.80209713507085	0.899569639195831
ENSFCAG00000046742:TLX1	1	6	0	0	2.72750684776352	0	0	0.138892655660422	0.617321191156499	0.269336204654365	0.783448992239327	0.80209713507085	0.899569639195831
ENSFCAG00000004987:PLCG2	10	14	0	0	1.15885720389931	0	0	0.707026152057653	0.133859728529926	0.269349711167714	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000002222:MUTYH	0	0	0	0	0	0	0	0.123071314955742	0.514769466070571	0.269562201530283	0.76945875499611	0.80209713507085	0.899569639195831
ENSFCAG00000032000:NCOA2	6	7	0	0	0.571649022687565	0	0	0.27890635384996	0.169758859779367	0.269776690193043	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000000308:WT1	0	5	1	0	2.70892138023806	6.29371409763036	6.29371409763036	0.204517555695915	0.190602144646158	0.270687527132685	0.824187422226558	0.80209713507085	0.899569639195831
ENSFCAG00000003470:CTNNB1	1	7	0	0	2.2864192841134	0	0	0.207982229455906	0.435144936895248	0.271088094987192	0.824187422226558	0.80209713507085	0.899569639195831
ENSFCAG00000019293:CENPA	0	3	0	0	3.9896706300282	0	0	0.124477656856725	0.713441716383495	0.272055621527656	0.77090300591268	0.813033834152765	0.899569639195831
ENSFCAG00000006532:GTSE1	4	13	0	0	1.80903118135109	0	0	0.214250248489149	0.394912439883461	0.272453017028914	0.827272990214163	0.80209713507085	0.899569639195831
ENSFCAG00000009655:SETDB1	9	10	0	0	0.720705190002294	0	0	0.452594300104874	0.126526219016464	0.27333826292168	0.917306072172702	0.80209713507085	0.899569639195831
ENSFCAG00000000639:RELN	26	62	4	1	1.41087981075032	1.01874080476918	1.01874080476918	0.12283770665408	0.969553808537181	0.273507415738466	0.76945875499611	0.97498244128375	0.899569639195831
ENSFCAG00000010549:SNCAIP	16	29	3	1	1.34108596519798	2.4595119146653	2.4595119146653	0.322803590943148	0.1400747727644	0.274653918549871	0.868327246718767	0.80209713507085	0.899569639195831
ENSFCAG00000014440:COP1	1	1	0	1	0.304922905954248	2.91346595169318	2.91346595169318	0.26463516301307	0.400738975339863	0.275430027043517	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000001531:NSD1	9	11	0	1	0.502225809510434	0.605264796175487	0.605264796175487	0.109021571648516	0.605935828342845	0.275500525921063	0.736643508904418	0.80209713507085	0.899569639195831
ENSFCAG00000014002:COL2A1	13	41	0	1	1.38172563415491	0.463572985197237	0.463572985197237	0.271904303885582	0.403728533647248	0.27597365346432	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000023350:FYN	4	11	0	1	2.1975394192245	1.73885456182016	1.73885456182016	0.110105797455389	0.631510875653431	0.277210585440866	0.737873179962234	0.80209713507085	0.899569639195831
ENSFCAG00000040786:LASP1	1	0	0	0	0	0	0	0.123387595455946	0.597895391282862	0.27747085393411	0.76945875499611	0.80209713507085	0.899569639195831
ENSFCAG00000004555:CBLB	9	14	0	0	0.772747180731094	0	0	0.524198405729815	0.119793988168791	0.278682131662633	0.960673812949743	0.80209713507085	0.899569639195831
ENSFCAG00000013850:MAP3K14	6	4	0	0	0.492121820932206	0	0	0.231957294027195	0.225876376609662	0.279913064769371	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000043374:MYCN	2	3	1	0	0.96977811585596	8.92455014424592	8.92455014424592	0.967810691172784	0.119400291628527	0.283542749766659	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000001845:GAS7	0	0	0	0	0	0	0	0.127583992655917	0.562590202206981	0.28419478853513	0.779390649013694	0.80209713507085	0.899569639195831
ENSFCAG00000004268:DEK	0	0	0	0	0	0	0	0.125502279098166	0.598262038979567	0.28551355600373	0.771924976918858	0.80209713507085	0.899569639195831
ENSFCAG00000003915:PPP2R1A	6	2	0	0	0.379937862792691	0	0	0.18174456545703	0.334852408441617	0.287423702174304	0.798501225504017	0.80209713507085	0.899569639195831
ENSFCAG00000011214:UBR5	11	15	3	0	0.565708942022925	0.995376098601876	0.995376098601876	0.137286687391895	0.994221115567341	0.28753166106313	0.783448992239327	0.994221115567341	0.899569639195831
ENSFCAG00000029544:FAT4	22	60	5	0	1.33331349121476	2.00131612999604	2.00131612999604	0.22421981905301	0.191472131460738	0.288222148043567	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000005002:EP300	6	15	0	0	1.08556373981373	0	0	0.850253576456972	0.135964066087538	0.289114348373	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000009081:NTRK2	7	5	0	0	0.557064176527937	0	0	0.283132410821353	0.199790963163549	0.29191843949739	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000038609:FCRL4	8	12	0	0	1.45988033001714	0	0	0.374793771884517	0.242707494812144	0.29234405639946	0.868327246718767	0.80209713507085	0.899569639195831
ENSFCAG00000030594:HOXD11	2	4	1	0	1.40366153361486	8.85486839144268	8.85486839144268	0.631106120004583	0.120436836420469	0.292381190165329	0.99079247511209	0.80209713507085	0.899569639195831
ENSFCAG00000009163:DDR2	9	14	3	0	1.27867145839631	3.10170573389474	3.10170573389474	0.539656633672382	0.121286867958411	0.292713353204446	0.96796833625996	0.80209713507085	0.899569639195831
ENSFCAG00000016224:FGFR4	4	10	0	0	1.75116831002775	0	0	0.268266666037952	0.347108062404015	0.293344441717451	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000028305:FOXA1	1	5	1	0	1.74199929184812	8.20432755259669	8.20432755259669	0.436754888444764	0.135275094337271	0.293688551805855	0.911895207070788	0.80209713507085	0.899569639195831
ENSFCAG00000012831:ARID2	4	12	3	0	1.12050725251672	3.23365117800823	3.23365117800823	0.818256717362729	0.12639262289245	0.294486500329231	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000007234:PTPRS	10	9	0	0	0.712767360893789	0	0	0.439331026956678	0.145717878591199	0.294612268425424	0.913239032886798	0.80209713507085	0.899569639195831
ENSFCAG00000004068:SMARCB1	1	1	1	0	0.506358000780132	5.70056194809533	5.70056194809533	0.533988755550296	0.200583825659772	0.298741678138952	0.96796833625996	0.80209713507085	0.899569639195831
ENSFCAG00000012003:EMSY	3	11	0	0	1.58645042673428	0	0	0.378274056054426	0.277882723144135	0.300315806773049	0.868327246718767	0.80209713507085	0.899569639195831
ENSFCAG00000029266:CSDE1	4	3	0	0	0.417207111401635	0	0	0.199670346045502	0.298838315520636	0.301068945236643	0.822940882008721	0.80209713507085	0.899569639195831
ENSFCAG00000003535:DICER1	5	14	0	0	1.33715543669212	0	0	0.522947212356989	0.205398462522546	0.301180142548755	0.960340688541055	0.80209713507085	0.899569639195831
ENSFCAG00000009499:KBTBD4	0	1	1	0	0.65987907600826	7.17381850351273	7.17381850351273	0.727435334129481	0.165770658287922	0.302996658198576	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000027039:LEF1	2	8	0	1	2.14579377311733	4.24862566586837	4.24862566586837	0.196175988119999	0.266347885886416	0.303209860950598	0.822940882008721	0.80209713507085	0.899569639195831
ENSFCAG00000045414:TAL1	4	9	0	0	2.00991658340862	0	0	0.178302638472051	0.530441613915549	0.304542323789705	0.798371388730917	0.80209713507085	0.899569639195831
ENSFCAG00000034298:CUX1	11	15	0	0	0.922587435835948	0	0	0.831559430919761	0.123404582063819	0.305089085023751	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000029513:ABI1	0	1	0	1	0.462660585350606	4.95251693511701	4.95251693511701	0.512812925598539	0.245088849240105	0.308157995513477	0.956328711810651	0.80209713507085	0.899569639195831
ENSFCAG00000014571:STAT6	1	1	1	0	0.38063507857549	3.72996540583499	3.72996540583499	0.36940868046858	0.312753683314255	0.308843737353616	0.868327246718767	0.80209713507085	0.899569639195831
ENSFCAG00000014850:PIK3C2B	9	9	0	0	0.741383074743386	0	0	0.503575916631467	0.143543905700867	0.309696278224556	0.955665335140357	0.80209713507085	0.899569639195831
ENSFCAG00000022869:PIK3C3	2	8	0	0	1.61540912068892	0	0	0.420868046125866	0.270076024228042	0.31000979079163	0.896687543950778	0.80209713507085	0.899569639195831
ENSFCAG00000041774:BIRC3	4	11	1	0	2.01347700295729	2.82745131307867	2.82745131307867	0.156215848378347	0.395120305223414	0.310503369262203	0.786766047045871	0.80209713507085	0.899569639195831
ENSFCAG00000041934:SOCS1	1	0	0	0	0	0	0	0.133362551779542	0.729978113465419	0.31103749716868	0.783448992239327	0.815512654272464	0.899569639195831
ENSFCAG00000009182:LCP1	8	10	0	0	1.25643843986623	0	0	0.609566503898729	0.176620976978662	0.311316741532681	0.990638234784267	0.80209713507085	0.899569639195831
ENSFCAG00000007779:DNMT3B	9	6	2	0	0.543864043364926	1.62458463578904	1.62458463578904	0.218931736562625	0.550693985288251	0.312314441240359	0.833053811157784	0.80209713507085	0.899569639195831
ENSFCAG00000025772:MST1	1	1	0	1	0.350303342879973	3.19432426968923	3.19432426968923	0.32763815054039	0.36580286875532	0.312467877654581	0.868327246718767	0.80209713507085	0.899569639195831
ENSFCAG00000024840:RRAS	1	0	0	0	0	0	0	0.139313022911094	0.656212637513439	0.312707907416505	0.783448992239327	0.80209713507085	0.899569639195831
ENSFCAG00000018598:ETS1	2	7	0	0	2.05754737449138	0	0	0.236991653162215	0.434840313740367	0.313894496634559	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000008135:TNFAIP3	2	8	0	0	1.98681603404519	0	0	0.246095414638413	0.424264230111317	0.314143257209764	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000029985:KAT6A	6	14	0	0	0.936507084166283	0	0	0.882375450061098	0.130852321985503	0.314741442516096	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000015145:CAD	8	11	0	0	0.921363567589711	0	0	0.851162063047628	0.128961706171178	0.314972708244153	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000018634:STAT4	2	10	1	0	2.3380672952993	1.54348635622482	1.54348635622482	0.129980441863547	0.710083999427995	0.316606506423701	0.783372059016546	0.812299912721452	0.899569639195831
ENSFCAG00000039431:PNRC1	0	0	0	0	0	0	0	0.137748878873983	0.696825485407045	0.317793619002755	0.783448992239327	0.808461609684142	0.899569639195831
ENSFCAG00000035450:ARID5B	4	15	1	0	1.99170913433991	2.03652186203757	2.03652186203757	0.135795069460637	0.545170751127627	0.318099978539133	0.783448992239327	0.80209713507085	0.899569639195831
ENSFCAG00000007834:KTN1	1	3	1	1	0.766561496670569	3.41932023314507	3.41932023314507	0.743610334512838	0.20604883320513	0.318673237866857	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000027163:FGF19	1	0	0	0	0	0	0	0.140679384731654	0.700500378343795	0.32065955838739	0.783448992239327	0.810630592464856	0.899569639195831
ENSFCAG00000013146:BRCA1	4	13	0	0	1.24979345551182	0	0	0.646017703773749	0.192826341815532	0.322701612516466	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000028515:RARA	0	0	0	0	0	0	0	0.142481338187904	0.674563522494887	0.323572970723026	0.783448992239327	0.803392630239268	0.899569639195831
ENSFCAG00000003692:FGFR2	3	2	0	0	0.367837500521801	0	0	0.205696128374635	0.329535075231177	0.32357525181108	0.824187422226558	0.80209713507085	0.899569639195831
ENSFCAG00000026205:ZBTB16	9	13	0	0	1.49523802348178	0	0	0.324336300079878	0.311736136082246	0.327867142013891	0.868327246718767	0.80209713507085	0.899569639195831
ENSFCAG00000011030:PIK3R1	5	3	1	0	0.395556215943724	1.18570096107829	1.18570096107829	0.158251615054102	0.875987936391432	0.328796639172955	0.786766047045871	0.910459683888317	0.899569639195831
ENSFCAG00000030239:TMEM127	1	0	0	0	0	0	0	0.146492594817976	0.721373825642901	0.333060548786401	0.786766047045871	0.815512654272464	0.899569639195831
ENSFCAG00000002081:GLI1	13	18	0	0	0.828557550933071	0	0	0.591455636836515	0.149297388833323	0.333668366246129	0.983388533344746	0.80209713507085	0.899569639195831
ENSFCAG00000009903:ERBB2	4	3	0	0	0.445983610916669	0	0	0.236895245316275	0.295833320461663	0.33422457570255	0.833396304882183	0.80209713507085	0.899569639195831
ENSFCAG00000011453:RPTOR	10	10	0	0	0.873153490433027	0	0	0.750673069615322	0.140971853791183	0.336413674483424	0.995797464779573	0.80209713507085	0.899569639195831
ENSFCAG00000015036:GATA4	2	6	1	0	1.8624803467146	5.48214641441658	5.48214641441658	0.327078149122794	0.203127158401843	0.338161010524789	0.868327246718767	0.80209713507085	0.899569639195831
